GEO;DENOGEO;NUTS1;Stato;anno;Superf;Medeta;M1pop;IV
AT11;Burgenland (AT);AT;AUSTRIA;2000;3962;40,7323469099394;276091;113,428226443134
AT11;Burgenland (AT);AT;AUSTRIA;2001;3962;41,0480696002843;276314,5;116,96198339287
AT11;Burgenland (AT);AT;AUSTRIA;2002;3962;41,4130634358973;276607,5;120,869711215581
AT11;Burgenland (AT);AT;AUSTRIA;2003;3962;41,6724584330771;276667,5;122,8292233457
AT11;Burgenland (AT);AT;AUSTRIA;2004;3962;41,9449333795774;277413;125,517360171264
AT11;Burgenland (AT);AT;AUSTRIA;2005;3962;42,1760480807965;278580,5;130,540037243948
AT11;Burgenland (AT);AT;AUSTRIA;2006;3962;42,4407223235301;279595;136,147604812982
AT11;Burgenland (AT);AT;AUSTRIA;2007;3962;42,7058079996572;280519,5;140,08645899555
AT11;Burgenland (AT);AT;AUSTRIA;2008;3962;42,9645575972411;281877;141,639764283884
AT11;Burgenland (AT);AT;AUSTRIA;2009;3962;43,1958522086308;283237;143,841357721264
AT11;Burgenland (AT);AT;AUSTRIA;2010;3962;43,4705777643049;284139;146,270490731784
AT11;Burgenland (AT);AT;AUSTRIA;2011;3962;43,7496406998359;285181,5;146,783301667722
AT11;Burgenland (AT);AT;AUSTRIA;2012;3962;43,9773568664227;286236,5;147,419985211788
AT11;Burgenland (AT);AT;AUSTRIA;2013;3962;44,1736660725311;287004,5;149,989444796285
AT12;Niederösterreich;AT;AUSTRIA;2000;19186;39,691710601297;1537249,5;91,7444038605198
AT12;Niederösterreich;AT;AUSTRIA;2001;19186;39,9350205127205;1542041,5;92,969961496857
AT12;Niederösterreich;AT;AUSTRIA;2002;19186;40,2997179974713;1546968;95,8380232620464
AT12;Niederösterreich;AT;AUSTRIA;2003;19186;40,4821857921381;1553280;96,7237169463979
AT12;Niederösterreich;AT;AUSTRIA;2004;19186;40,6683140787432;1563120;98,4076531877946
AT12;Niederösterreich;AT;AUSTRIA;2005;19186;40,8610200204086;1574725;103,087056953766
AT12;Niederösterreich;AT;AUSTRIA;2006;19186;41,0478579260627;1584534;108,074246667765
AT12;Niederösterreich;AT;AUSTRIA;2007;19186;41,2837503863545;1592035;113,000655294982
AT12;Niederösterreich;AT;AUSTRIA;2008;19186;41,5243465540334;1599230,5;116,496797616607
AT12;Niederösterreich;AT;AUSTRIA;2009;19186;41,761025554007;1604427,5;120,138357302236
AT12;Niederösterreich;AT;AUSTRIA;2010;19186;42,0400470889478;1607685,5;124,195069490404
AT12;Niederösterreich;AT;AUSTRIA;2011;19186;42,3194136717959;1611964,5;126,116674414806
AT12;Niederösterreich;AT;AUSTRIA;2012;19186;42,5669879309117;1616523,5;128,245958693572
AT12;Niederösterreich;AT;AUSTRIA;2013;19186;42,7869771999367;1622427;131,925104743395
AT13;Wien;AT;AUSTRIA;2000;415;40,9805898597964;1551246,5;110,485806686589
AT13;Wien;AT;AUSTRIA;2001;415;41,0324752560733;1562539,5;108,725067326429
AT13;Wien;AT;AUSTRIA;2002;415;41,1373839282702;1581984,5;107,757003664658
AT13;Wien;AT;AUSTRIA;2003;415;40,9985783281843;1601627,5;104,622453995597
AT13;Wien;AT;AUSTRIA;2004;415;40,9082102175349;1621488,5;102,913761281903
AT13;Wien;AT;AUSTRIA;2005;415;40,8410530777604;1642508;105,231946277333
AT13;Wien;AT;AUSTRIA;2006;415;40,8484985288475;1656847;108,580161409388
AT13;Wien;AT;AUSTRIA;2007;415;40,9274354475108;1666233,5;111,921238229892
AT13;Wien;AT;AUSTRIA;2008;415;40,9644337669487;1675678;114,290345237452
AT13;Wien;AT;AUSTRIA;2009;415;41,0130617480143;1685065;116,578985612556
AT13;Wien;AT;AUSTRIA;2010;415;41,03927733514;1696425;118,441221115151
AT13;Wien;AT;AUSTRIA;2011;415;41,054915453703;1709969,5;117,804903024966
AT13;Wien;AT;AUSTRIA;2012;415;41,0871952607999;1729165;117,588372452005
AT13;Wien;AT;AUSTRIA;2013;415;41,0386631182498;1753410,5;118,764444623083
AT21;Kärnten;AT;AUSTRIA;2000;9538;39,508867659816;560133,5;93,3528532270122
AT21;Kärnten;AT;AUSTRIA;2001;9538;39,8351331822629;559752;95,5722799106623
AT21;Kärnten;AT;AUSTRIA;2002;9538;40,23291090184;559278;99,0854514436262
AT21;Kärnten;AT;AUSTRIA;2003;9538;40,5366114535205;558324,5;100,922675209549
AT21;Kärnten;AT;AUSTRIA;2004;9538;40,854030098956;558476;103,860370068453
AT21;Kärnten;AT;AUSTRIA;2005;9538;41,144988782057;559101,5;108,995986667574
AT21;Kärnten;AT;AUSTRIA;2006;9538;41,4268037126504;559335;115,003177904894
AT21;Kärnten;AT;AUSTRIA;2007;9538;41,7460291780555;559554;120,846628376941
AT21;Kärnten;AT;AUSTRIA;2008;9538;42,0478752579438;559588,5;125,20911172713
AT21;Kärnten;AT;AUSTRIA;2009;9538;42,3617761349296;558730;129,489461473307
AT21;Kärnten;AT;AUSTRIA;2010;9538;42,6982587751211;557358;134,202207727045
AT21;Kärnten;AT;AUSTRIA;2011;9538;43,0190976400979;556372,5;136,804019586535
AT21;Kärnten;AT;AUSTRIA;2012;9538;43,3367003760609;555750;141,979313219738
AT21;Kärnten;AT;AUSTRIA;2013;9538;43,6216494771123;555608;146,259310526663
AT22;Steiermark;AT;AUSTRIA;2000;16401;39,7955528952923;1182685,5;98,7038481738128
AT22;Steiermark;AT;AUSTRIA;2001;16401;40,0714066862859;1185279;100,677348192185
AT22;Steiermark;AT;AUSTRIA;2002;16401;40,4138923186858;1188716;103,749499293741
AT22;Steiermark;AT;AUSTRIA;2003;16401;40,6367417378911;1190741,5;105,355130553671
AT22;Steiermark;AT;AUSTRIA;2004;16401;40,8557418082015;1194474;107,695056581298
AT22;Steiermark;AT;AUSTRIA;2005;16401;41,0772664984375;1198817;112,784414730381
AT22;Steiermark;AT;AUSTRIA;2006;16401;41,3040935867308;1201668,5;118,252663385805
AT22;Steiermark;AT;AUSTRIA;2007;16401;41,5625081601985;1203092;123,575450609773
AT22;Steiermark;AT;AUSTRIA;2008;16401;41,8130495031573;1204248;127,815241908036
AT22;Steiermark;AT;AUSTRIA;2009;16401;42,048846899265;1204920;131,468236287316
AT22;Steiermark;AT;AUSTRIA;2010;16401;42,2914534311997;1205828;135,271380254469
AT22;Steiermark;AT;AUSTRIA;2011;16401;42,5255997997698;1207653,5;136,843757167518
AT22;Steiermark;AT;AUSTRIA;2012;16401;42,7655622257375;1209833,5;140,382238106312
AT22;Steiermark;AT;AUSTRIA;2013;16401;42,9712631433783;1212949;143,918147070991
AT31;Oberösterreich;AT;AUSTRIA;2000;11980;38,2530653115122;1371584,5;78,6696959215119
AT31;Oberösterreich;AT;AUSTRIA;2001;11980;38,5268796322678;1375468,5;80,3280316906585
AT31;Oberösterreich;AT;AUSTRIA;2002;11980;38,8882756738632;1380167,5;82,9979158787508
AT31;Oberösterreich;AT;AUSTRIA;2003;11980;39,0872970752214;1385010;84,2363651868125
AT31;Oberösterreich;AT;AUSTRIA;2004;11980;39,31072773242;1391107;86,1676503954096
AT31;Oberösterreich;AT;AUSTRIA;2005;11980;39,5360292989447;1397506,5;90,1295573457354
AT31;Oberösterreich;AT;AUSTRIA;2006;11980;39,7912617199188;1401975;94,5273485199377
AT31;Oberösterreich;AT;AUSTRIA;2007;11980;40,0599570552191;1404712,5;98,7620145438651
AT31;Oberösterreich;AT;AUSTRIA;2008;11980;40,3396705843521;1407190,5;102,375960866527
AT31;Oberösterreich;AT;AUSTRIA;2009;11980;40,610512494862;1408936;105,734081630838
AT31;Oberösterreich;AT;AUSTRIA;2010;11980;40,9016737945564;1409737,5;109,013724806535
AT31;Oberösterreich;AT;AUSTRIA;2011;11980;41,1846517782307;1412044;110,395478670942
AT31;Oberösterreich;AT;AUSTRIA;2012;11980;41,4408656831694;1416182;113,402780035389
AT31;Oberösterreich;AT;AUSTRIA;2013;11980;41,6682779954572;1422240;116,38783625731
AT32;Salzburg;AT;AUSTRIA;2000;7156;37,9190666292038;513852,5;72,9884811830829
AT32;Salzburg;AT;AUSTRIA;2001;7156;38,2013724083911;515950,5;74,3894931253848
AT32;Salzburg;AT;AUSTRIA;2002;7156;38,6016748863746;517067;77,0528437472614
AT32;Salzburg;AT;AUSTRIA;2003;7156;38,7798462145415;518387,5;77,4849056812036
AT32;Salzburg;AT;AUSTRIA;2004;7156;39,0188429278167;521030;79,2601684985772
AT32;Salzburg;AT;AUSTRIA;2005;7156;39,2915094502162;523644,5;83,4560396262524
AT32;Salzburg;AT;AUSTRIA;2006;7156;39,5581460032005;525484;87,8864604030656
AT32;Salzburg;AT;AUSTRIA;2007;7156;39,8634117038749;525996;92,8400651428175
AT32;Salzburg;AT;AUSTRIA;2008;7156;40,1425208767473;526321,5;96,8421795429687
AT32;Salzburg;AT;AUSTRIA;2009;7156;40,4421491212248;526714,5;100,857467009017
AT32;Salzburg;AT;AUSTRIA;2010;7156;40,7632999829134;527308;105,223826276841
AT32;Salzburg;AT;AUSTRIA;2011;7156;41,0518748366125;528795;107,78014297843
AT32;Salzburg;AT;AUSTRIA;2012;7156;41,3169917859631;530801;111,609143881667
AT32;Salzburg;AT;AUSTRIA;2013;7156;41,563666342043;533041,5;115,893465391335
AT33;Tirol;AT;AUSTRIA;2000;12640;37,5463344603459;669475,5;70,0530747436051
AT33;Tirol;AT;AUSTRIA;2001;12640;37,8335573800543;673596;71,6378151733906
AT33;Tirol;AT;AUSTRIA;2002;12640;38,1865014059494;677578,5;74,1054176348294
AT33;Tirol;AT;AUSTRIA;2003;12640;38,4242321441975;681548;75,8119981571673
AT33;Tirol;AT;AUSTRIA;2004;12640;38,6860967557439;686296,5;78,1499109654013
AT33;Tirol;AT;AUSTRIA;2005;12640;38,9289430063546;691603,5;81,8944934529644
AT33;Tirol;AT;AUSTRIA;2006;12640;39,1811335348929;695753;86,1138379256652
AT33;Tirol;AT;AUSTRIA;2007;12640;39,4906576235599;698420,5;91,1415084588085
AT33;Tirol;AT;AUSTRIA;2008;12640;39,7735395690035;701045;95,2755905511811
AT33;Tirol;AT;AUSTRIA;2009;12640;40,0603841697248;703582;99,3140209818354
AT33;Tirol;AT;AUSTRIA;2010;12640;40,3619210344818;706089,5;103,423734983619
AT33;Tirol;AT;AUSTRIA;2011;12640;40,640556339989;709549;105,783301501186
AT33;Tirol;AT;AUSTRIA;2012;12640;40,9113178963463;713734,5;110,133642795643
AT33;Tirol;AT;AUSTRIA;2013;12640;41,138168260957;718731;113,593102148511
AT34;Vorarlberg;AT;AUSTRIA;2000;2601;36,6673095980123;349247,5;61,2249949043473
AT34;Vorarlberg;AT;AUSTRIA;2001;2601;36,9736655597533;351351,5;63,0562577155958
AT34;Vorarlberg;AT;AUSTRIA;2002;2601;37,2912948771038;353589,5;65,228302750262
AT34;Vorarlberg;AT;AUSTRIA;2003;2601;37,5002256031359;355836,5;66,3187925911691
AT34;Vorarlberg;AT;AUSTRIA;2004;2601;37,7494846919914;358561;68,3041301627034
AT34;Vorarlberg;AT;AUSTRIA;2005;2601;37,9858465674593;361342;71,5501001704393
AT34;Vorarlberg;AT;AUSTRIA;2006;2601;38,2590574414693;363449,5;75,2431276909644
AT34;Vorarlberg;AT;AUSTRIA;2007;2601;38,5547287855953;364923,5;78,844747745552
AT34;Vorarlberg;AT;AUSTRIA;2008;2601;38,8611869423215;366317;82,4189429698986
AT34;Vorarlberg;AT;AUSTRIA;2009;2601;39,1736111111111;367711;85,9170202734559
AT34;Vorarlberg;AT;AUSTRIA;2010;2601;39,4818902938925;368833;88,9747872425038
AT34;Vorarlberg;AT;AUSTRIA;2011;2601;39,7904467912266;370113;91,229539889161
AT34;Vorarlberg;AT;AUSTRIA;2012;2601;40,1031661301715;371764,5;95,1507828954888
AT34;Vorarlberg;AT;AUSTRIA;2013;2601;40,3805484657934;373963;98,4346224677716
BE10;Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest;BE;BELGIO;2000;161;38,6280222470158;961861,5;89,7283263358555
BE10;Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest;BE;BELGIO;2001;161;38,5253535375705;971394,5;87,6010284436143
BE10;Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest;BE;BELGIO;2002;161;38,7775190248171;985212,5;89,1669060129416
BE10;Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest;BE;BELGIO;2003;161;38,6445607603653;995970;87,0638189367021
BE10;Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest;BE;BELGIO;2004;161;38,558950449333;1003324;85,6915608458353
BE10;Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest;BE;BELGIO;2005;161;38,4691192687894;1012776,5;84,2301643256142
BE10;Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest;BE;BELGIO;2006;161;38,3197698220013;1025009,5;82,1262670604198
BE10;Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest;BE;BELGIO;2007;161;38,2214576979582;1039853;79,8125597504976
BE10;Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest;BE;BELGIO;2008;161;38,109818300777;1058511,5;77,9162545672572
BE10;Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest;BE;BELGIO;2009;161;37,9264396634258;1079035;75,654204674744
BE10;Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest;BE;BELGIO;2010;161;37,7914804256483;1113158;73,7327702817359
BE10;Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest;BE;BELGIO;2011;161;37,477526834615;1148113;70,3909481148822
BE10;Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest;BE;BELGIO;2012;161;37,3609630280642;1167036;68,9734153895804
BE10;Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest;BE;BELGIO;2013;161;37,2761298731593;1179232,5;67,7184146566172
BE21;Prov. Antwerpen;BE;BELGIO;2000;2867;39,7283574375426;1644812;95,0589042258302
BE21;Prov. Antwerpen;BE;BELGIO;2001;2867;39,9139405072698;1649051;96,6175478464652
BE21;Prov. Antwerpen;BE;BELGIO;2002;2867;40,3868618241041;1656784,5;101,440257438008
BE21;Prov. Antwerpen;BE;BELGIO;2003;2867;40,5327281988112;1664965,5;102,790246615587
BE21;Prov. Antwerpen;BE;BELGIO;2004;2867;40,6725462769859;1672835;104,430440793493
BE21;Prov. Antwerpen;BE;BELGIO;2005;2867;40,8222136934274;1682675,5;105,839726737844
BE21;Prov. Antwerpen;BE;BELGIO;2006;2867;40,935495573937;1694531,5;106,618151664188
BE21;Prov. Antwerpen;BE;BELGIO;2007;2867;41,0462297935398;1708138,5;106,799772960122
BE21;Prov. Antwerpen;BE;BELGIO;2008;2867;41,141828121002;1723440,5;107,324144064028
BE21;Prov. Antwerpen;BE;BELGIO;2009;2867;41,1952661576862;1738018;107,545302805147
BE21;Prov. Antwerpen;BE;BELGIO;2010;2867;41,2691363380808;1759064,5;107,874065054792
BE21;Prov. Antwerpen;BE;BELGIO;2011;2867;41,2303330297502;1782145,5;106,836284765308
BE21;Prov. Antwerpen;BE;BELGIO;2012;2867;41,2808250154521;1796666,5;107,669646178751
BE21;Prov. Antwerpen;BE;BELGIO;2013;2867;41,3456640041547;1805860,5;108,266908152468
BE22;Prov. Limburg (BE);BE;BELGIO;2000;2422;38,2885679507012;792981,5;77,7189948112728
BE22;Prov. Limburg (BE);BE;BELGIO;2001;2422;38,6075355556734;796684;80,5190622918664
BE22;Prov. Limburg (BE);BE;BELGIO;2002;2422;39,1134126289399;800555,5;85,4873123804883
BE22;Prov. Limburg (BE);BE;BELGIO;2003;2422;39,4175666902187;804157;88,4853977994547
BE22;Prov. Limburg (BE);BE;BELGIO;2004;2422;39,7209425136428;807864;91,7557183166236
BE22;Prov. Limburg (BE);BE;BELGIO;2005;2422;40,0204645075257;812300;95,0737835732276
BE22;Prov. Limburg (BE);BE;BELGIO;2006;2422;40,2937842496023;817465;97,9481468486129
BE22;Prov. Limburg (BE);BE;BELGIO;2007;2422;40,5597216533053;823481;100,199774101593
BE22;Prov. Limburg (BE);BE;BELGIO;2008;2422;40,8078215534239;829925;102,650860739187
BE22;Prov. Limburg (BE);BE;BELGIO;2009;2422;41,0190803687167;835832,5;104,647675008845
BE22;Prov. Limburg (BE);BE;BELGIO;2010;2422;41,2497856303779;842678;106,326875827599
BE22;Prov. Limburg (BE);BE;BELGIO;2011;2422;41,4168980139363;849453,5;107,620416966211
BE22;Prov. Limburg (BE);BE;BELGIO;2012;2422;41,6276547550865;854009,5;109,786355273533
BE22;Prov. Limburg (BE);BE;BELGIO;2013;2422;41,8365320697273;857249;112,369078054595
BE23;Prov. Oost-Vlaanderen;BE;BELGIO;2000;2982;39,8584840985484;1362647,5;99,1498326163956
BE23;Prov. Oost-Vlaanderen;BE;BELGIO;2001;2982;40,0337879013683;1365162;100,268960857142
BE23;Prov. Oost-Vlaanderen;BE;BELGIO;2002;2982;40,536566928258;1368394;105,460765958954
BE23;Prov. Oost-Vlaanderen;BE;BELGIO;2003;2982;40,72257940427;1371928;107,154589929591
BE23;Prov. Oost-Vlaanderen;BE;BELGIO;2004;2982;40,8857882544116;1376896;108,779799651994
BE23;Prov. Oost-Vlaanderen;BE;BELGIO;2005;2982;41,0294827421277;1384761;110,059213653345
BE23;Prov. Oost-Vlaanderen;BE;BELGIO;2006;2982;41,1327225298594;1393851,5;110,299627953479
BE23;Prov. Oost-Vlaanderen;BE;BELGIO;2007;2982;41,2455832385126;1403368,5;109,879437374414
BE23;Prov. Oost-Vlaanderen;BE;BELGIO;2008;2982;41,3631393753852;1414449,5;110,268793792803
BE23;Prov. Oost-Vlaanderen;BE;BELGIO;2009;2982;41,4179296191606;1426370,5;110,537772978998
BE23;Prov. Oost-Vlaanderen;BE;BELGIO;2010;2982;41,4933492794238;1440627;110,963772480854
BE23;Prov. Oost-Vlaanderen;BE;BELGIO;2011;2982;41,5197159555202;1453697,5;110,784442365729
BE23;Prov. Oost-Vlaanderen;BE;BELGIO;2012;2982;41,6155185547565;1461808,5;112,267422334173
BE23;Prov. Oost-Vlaanderen;BE;BELGIO;2013;2982;41,7276121898782;1468834;113,724489369002
BE24;Prov. Vlaams-Brabant;BE;BELGIO;2000;2106;39,7891145209062;1016553,5;94,8802965674846
BE24;Prov. Vlaams-Brabant;BE;BELGIO;2001;2106;39,9431333914439;1020612;95,7236804352068
BE24;Prov. Vlaams-Brabant;BE;BELGIO;2002;2106;40,3779919744685;1025330;99,7054045396302
BE24;Prov. Vlaams-Brabant;BE;BELGIO;2003;2106;40,5228377102936;1029871,5;100,806106312406
BE24;Prov. Vlaams-Brabant;BE;BELGIO;2004;2106;40,6632017568939;1034845;101,639502856753
BE24;Prov. Vlaams-Brabant;BE;BELGIO;2005;2106;40,7994961818525;1040959,5;102,504690272007
BE24;Prov. Vlaams-Brabant;BE;BELGIO;2006;2106;40,911955598254;1048300;102,827401964384
BE24;Prov. Vlaams-Brabant;BE;BELGIO;2007;2106;41,0214206241146;1056349,5;102,814367554379
BE24;Prov. Vlaams-Brabant;BE;BELGIO;2008;2106;41,1476176912223;1064535;103,313170425995
BE24;Prov. Vlaams-Brabant;BE;BELGIO;2009;2106;41,2151963159992;1072881;103,867819915724
BE24;Prov. Vlaams-Brabant;BE;BELGIO;2010;2106;41,3117490185008;1082808;104,817957089295
BE24;Prov. Vlaams-Brabant;BE;BELGIO;2011;2106;41,3491933439393;1092951;104,974726887331
BE24;Prov. Vlaams-Brabant;BE;BELGIO;2012;2106;41,4396533024672;1100473,5;106,287020119542
BE24;Prov. Vlaams-Brabant;BE;BELGIO;2013;2106;41,538109656657;1106481,5;107,474933584712
BE25;Prov. West-Vlaanderen;BE;BELGIO;2000;3144;40,2194425943313;1129407;102,362344028057
BE25;Prov. West-Vlaanderen;BE;BELGIO;2001;3144;40,4790253831524;1131157,5;104,734112222979
BE25;Prov. West-Vlaanderen;BE;BELGIO;2002;3144;41,0874037545125;1133103;111,447261266407
BE25;Prov. West-Vlaanderen;BE;BELGIO;2003;3144;41,3618690238574;1134866,5;114,663980505739
BE25;Prov. West-Vlaanderen;BE;BELGIO;2004;3144;41,6328055242956;1137152,5;118,293434873381
BE25;Prov. West-Vlaanderen;BE;BELGIO;2005;3144;41,908730134328;1140184,5;121,98768978252
BE25;Prov. West-Vlaanderen;BE;BELGIO;2006;3144;42,1507752151867;1143872;124,68444051109
BE25;Prov. West-Vlaanderen;BE;BELGIO;2007;3144;42,3952749727938;1148182,5;127,285087621137
BE25;Prov. West-Vlaanderen;BE;BELGIO;2008;3144;42,6313114631556;1152888,5;130,107113368246
BE25;Prov. West-Vlaanderen;BE;BELGIO;2009;3144;42,8104770230851;1157328;132,579973564333
BE25;Prov. West-Vlaanderen;BE;BELGIO;2010;3144;43,0013308998194;1163684;135,12028233529
BE25;Prov. West-Vlaanderen;BE;BELGIO;2011;3144;43,1245987803093;1170910;136,72394224634
BE25;Prov. West-Vlaanderen;BE;BELGIO;2012;3144;43,3011044310996;1175692,5;139,912637139374
BE25;Prov. West-Vlaanderen;BE;BELGIO;2013;3144;43,4742137814664;1178470;142,717568301067
BE31;Prov. Brabant Wallon;BE;BELGIO;2000;1091;38,1183730155311;350951;72,3231413125618
BE31;Prov. Brabant Wallon;BE;BELGIO;2001;1091;38,3016805954893;353612,5;73,0991100675421
BE31;Prov. Brabant Wallon;BE;BELGIO;2002;1091;38,7553550915602;356609,5;76,8611058881384
BE31;Prov. Brabant Wallon;BE;BELGIO;2003;1091;38,9170931336946;359364,5;77,7721628645683
BE31;Prov. Brabant Wallon;BE;BELGIO;2004;1091;39,0814523485392;362246,5;79,2718060079624
BE31;Prov. Brabant Wallon;BE;BELGIO;2005;1091;39,2475496732439;365128,5;80,6686930091185
BE31;Prov. Brabant Wallon;BE;BELGIO;2006;1091;39,4209625744336;368470,5;81,8225363970215
BE31;Prov. Brabant Wallon;BE;BELGIO;2007;1091;39,5783701344275;371976;82,6164510702477
BE31;Prov. Brabant Wallon;BE;BELGIO;2008;1091;39,7611381234404;374568,5;83,9518016250236
BE31;Prov. Brabant Wallon;BE;BELGIO;2009;1091;39,9374076588268;377580;85,4441519149369
BE31;Prov. Brabant Wallon;BE;BELGIO;2010;1091;40,0995889490534;381581,5;87,4051615336631
BE31;Prov. Brabant Wallon;BE;BELGIO;2011;1091;40,2313083868546;385242;88,9297085476365
BE31;Prov. Brabant Wallon;BE;BELGIO;2012;1091;40,4096955815901;388157,5;92,5555587665809
BE31;Prov. Brabant Wallon;BE;BELGIO;2013;1091;40,5692617573733;390640;95,6012324070994
BE32;Prov. Hainaut;BE;BELGIO;2000;3786;39,2666791904697;1279645;91,8114047909752
BE32;Prov. Hainaut;BE;BELGIO;2001;3786;39,3550904132842;1280432,5;91,2728084370292
BE32;Prov. Hainaut;BE;BELGIO;2002;3786;39,759046679241;1281374;94,2442087719977
BE32;Prov. Hainaut;BE;BELGIO;2003;3786;39,8720854199601;1282453;94,3364984088381
BE32;Prov. Hainaut;BE;BELGIO;2004;3786;39,9738209714364;1284737,5;94,6415100883544
BE32;Prov. Hainaut;BE;BELGIO;2005;3786;40,0882230825033;1288177;95,1605803468309
BE32;Prov. Hainaut;BE;BELGIO;2006;3786;40,1675264045745;1292461,5;94,7524856187641
BE32;Prov. Hainaut;BE;BELGIO;2007;3786;40,2671935769869;1297470,5;94,1956280233382
BE32;Prov. Hainaut;BE;BELGIO;2008;3786;40,3710726968834;1302266,5;93,6971277773645
BE32;Prov. Hainaut;BE;BELGIO;2009;3786;40,4370003587758;1307158;93,1958861683082
BE32;Prov. Hainaut;BE;BELGIO;2010;3786;40,5246228662168;1314812,5;93,1243667350809
BE32;Prov. Hainaut;BE;BELGIO;2011;3786;40,5491860542651;1323065,5;92,4195992158944
BE32;Prov. Hainaut;BE;BELGIO;2012;3786;40,6294005888185;1329437,5;94,2509749161317
BE32;Prov. Hainaut;BE;BELGIO;2013;3786;40,6957104336321;1333776;95,8191621382374
BE33;Prov. Liège;BE;BELGIO;2000;3862;39,3918173435828;1019742;92,26900128859
BE33;Prov. Liège;BE;BELGIO;2001;3862;39,5234128810766;1022086;92,6800158410685
BE33;Prov. Liège;BE;BELGIO;2002;3862;39,91316512113;1024986;95,9493313956641
BE33;Prov. Liège;BE;BELGIO;2003;3862;40,043105129135;1027723,5;96,6376116801046
BE33;Prov. Liège;BE;BELGIO;2004;3862;40,1522486644002;1031814,5;97,7327459940425
BE33;Prov. Liège;BE;BELGIO;2005;3862;40,2810438962584;1037160,5;98,9675890199537
BE33;Prov. Liège;BE;BELGIO;2006;3862;40,3595785221453;1043855,5;99,4422939938928
BE33;Prov. Liège;BE;BELGIO;2007;3862;40,4530529475451;1050568;99,4927034585883
BE33;Prov. Liège;BE;BELGIO;2008;3862;40,5541765285341;1056878,5;99,6264016875763
BE33;Prov. Liège;BE;BELGIO;2009;3862;40,6128745748961;1063860;99,291426929093
BE33;Prov. Liège;BE;BELGIO;2010;3862;40,6731503205534;1074910,5;98,9047157463541
BE33;Prov. Liège;BE;BELGIO;2011;3862;40,6392449747536;1086089,5;97,5832262020666
BE33;Prov. Liège;BE;BELGIO;2012;3862;40,6804644403936;1093010;98,4974148499547
BE33;Prov. Liège;BE;BELGIO;2013;3862;40,7367038724353;1097254;99,6327114691541
BE34;Prov. Luxembourg (BE);BE;BELGIO;2000;4440;37,7729148774223;247785;76,906119044309
BE34;Prov. Luxembourg (BE);BE;BELGIO;2001;4440;37,8333602672926;249578;76,7222496299951
BE34;Prov. Luxembourg (BE);BE;BELGIO;2002;4440;38,2348784082241;251350,5;79,923177444264
BE34;Prov. Luxembourg (BE);BE;BELGIO;2003;4440;38,3418565748738;253207,5;80,457586193247
BE34;Prov. Luxembourg (BE);BE;BELGIO;2004;4440;38,4472563627276;255062;81,205153617443
BE34;Prov. Luxembourg (BE);BE;BELGIO;2005;4440;38,576115024162;257275,5;81,8468307765489
BE34;Prov. Luxembourg (BE);BE;BELGIO;2006;4440;38,6734519025092;259862,5;81,6624854315232
BE34;Prov. Luxembourg (BE);BE;BELGIO;2007;4440;38,764183813338;262631;80,885505792569
BE34;Prov. Luxembourg (BE);BE;BELGIO;2008;4440;38,8547053210342;265517;80,775574317691
BE34;Prov. Luxembourg (BE);BE;BELGIO;2009;4440;38,9292114628208;267986,5;80,0607228352893
BE34;Prov. Luxembourg (BE);BE;BELGIO;2010;4440;39,0944666029789;271114;80,2165182469006
BE34;Prov. Luxembourg (BE);BE;BELGIO;2011;4440;39,0986625378838;274679,5;79,1735884363484
BE34;Prov. Luxembourg (BE);BE;BELGIO;2012;4440;39,1907015650688;277216;80,3292368381126
BE34;Prov. Luxembourg (BE);BE;BELGIO;2013;4440;39,3071460913188;278464,5;81,9349590419796
BE35;Prov. Namur;BE;BELGIO;2000;3666;38,5376445975044;444863,5;82,973538840062
BE35;Prov. Namur;BE;BELGIO;2001;3666;38,6525995111259;446799,5;82,8765427732786
BE35;Prov. Namur;BE;BELGIO;2002;3666;39,0948732953048;449085;86,3437529556417
BE35;Prov. Namur;BE;BELGIO;2003;3666;39,2335340643139;451625,5;87,1506923960814
BE35;Prov. Namur;BE;BELGIO;2004;3666;39,3660805579296;454359,5;88,1740618390094
BE35;Prov. Namur;BE;BELGIO;2005;3666;39,4996555695717;457218,5;89,157473373204
BE35;Prov. Namur;BE;BELGIO;2006;3666;39,6346467975042;460278,5;89,608806339417
BE35;Prov. Namur;BE;BELGIO;2007;3666;39,769899541758;463681,5;89,6623992527036
BE35;Prov. Namur;BE;BELGIO;2008;3666;39,9441810993167;466992,5;90,083448400072
BE35;Prov. Namur;BE;BELGIO;2009;3666;40,0660417622518;470443;90,1365959943015
